Date,Price,Open,High,Low,Vol.,Change %,direction
2017-03-07,115.35,115.525,115.925,114.9,30090.0,-0.0017000000000000001,-1
2017-03-06,115.55,116.35,116.575,115.225,22840.0,-0.0037,-1
2017-03-03,115.975,116.275,116.575,115.4,23770.0,-0.0015,-1
2017-03-02,116.15,117.25,117.6,116.025,30390.0,-0.0121,-1
2017-03-01,117.575,118.15,118.95,117.075,39940.0,-0.0713,-1
2017-02-28,126.6,125.65,127.125,125.65,490.0,0.0098,1
2017-02-27,125.375,124.0,125.45,124.0,1270.0,0.0131,1
2017-02-24,123.75,123.3,123.95,122.2,2050.0,0.0055000000000000005,1
2017-02-23,123.075,121.875,123.4,121.825,2260.0,0.0146,1
2017-02-22,121.3,119.525,121.9,119.15,4490.0,0.018500000000000003,1
2017-02-21,119.1,118.325,119.4,118.325,2310.0,0.01,1
2017-02-17,117.925,116.75,118.0,116.55,3360.0,0.012,1
2017-02-16,116.525,116.4,117.175,116.1,2100.0,-0.0021,-1
2017-02-15,116.775,117.375,117.75,116.6,2730.0,-0.0051,-1
2017-02-14,117.375,115.975,117.4,115.575,2570.0,0.0125,1
2017-02-13,115.925,116.55,116.7,115.675,2020.0,-0.0040999999999999995,-1
2017-02-10,116.4,117.775,118.075,116.2,5250.0,-0.0106,-1
2017-02-09,117.65,117.25,117.75,116.775,5060.0,0.0075,1
2017-02-08,116.775,117.65,118.25,116.7,6420.0,-0.0076,-1
2017-02-07,117.675,116.925,117.725,116.625,4470.0,0.010700000000000001,1
2017-02-06,116.425,117.2,117.475,116.25,6540.0,-0.0040999999999999995,-1
2017-02-03,116.9,117.025,117.4,116.5,8610.0,0.0002,1
